Iluminando la Verdad,Ricardo Valdiviezo,"Religión, Espiritualidad",Apr 2018,140,81
Satanás,René G.,"Religión, Espiritualidad",Mar 2018,296,N/A
Teología de la medicina,Thomas S.,"Ciencia, Medicina",Mar 2018,235,N/A
Testigo de la gracia ,José Virgilio León Rodriguez  ,"Religión, Espiritualidad",Mar 2018,52,26
Mascarada de Angeles,Karla T,"Religión, Espiritualidad",Mar 2018,208,404
Taken (abducido),Karla T,"Religión, Espiritualidad",Mar 2018,286,346
Libro del Namâz  ,Huseyin Hilmi Isik,Despertar Espiritual,Feb 2018,51,224
Creencia e Islam,Huseyin Hilmi Isik,"Religión, Espiritualidad",Feb 2018,60,112
La verdad oculta REVELADA,Francisco María Serrano,Novela Histórica,Feb 2018,382,282
El Medicionismo Historico,Joan Manuel Rodriguez Nunez,"Religión, Espiritualidad",Feb 2018,226,126
Fe Sabiduría 1,Ernesto Navarrete (El Escribiente),"Religión, Espiritualidad",Jul 2017,366,303
De Ángeles,Federico G. Rudolph,Ficción Contemporánea,Mar 2012,1153,34
Coaching para la vida,Javier Mosquera,"Autoayuda, Referencia",Jul 2012,6295,62
El Libro de la Verdad y de la Vida,Antonio Pinto Renedo,"Religión, Espiritualidad",Apr 2014,325,162
Profeta,A.J.Q.,"Religión, Espiritualidad",Jul 2018,451,N/A
Musulmán,I.W.,"Religión, Espiritualidad",Jul 2018,191,N/A
Curación,D.C.,Despertar Espiritual,Apr 2018,1158,N/A
FE SABIDURIA 4,Ernesto Navarrete (El Escribiente),"Religión, Espiritualidad",Apr 2018,208,302
Historia del Diablo,Daniel Defoe,"Religión, Espiritualidad",Apr 2018,316,N/A
Exorcismo,G. Amorth,"Religión, Espiritualidad",Apr 2018,333,N/A
Baja ,Emilio ,"Religión, Espiritualidad",Dec 2013,388,64
¡Padrenuestro!,Monseñor Tihamer Toth,"Religión, Espiritualidad",Dec 2013,232,303
La Liberación Interior,"P. Benigno Juanes, S.J.","Religión, Espiritualidad",Dec 2013,232,97
¿Qué es la Renovación Carismática Católica y qué Pretende?,"Benigno Juanes, S.J.","Religión, Espiritualidad",Dec 2013,212,97
Introducción a los Carismas,Benigno Juanes S.J.,"Religión, Espiritualidad",Dec 2013,154,90
Los Nuevos Relatos de un Peregrino Ruso. Libro para Aprender a Orar,Anónimo,"Religión, Espiritualidad",Dec 2013,207,85
Relatos de un Peregrino Ruso: Libro para Aprender a Orar,Anónimo,"Religión, Espiritualidad",Dec 2013,1282,163
Formar para Servir,"Benigno Juanes, S.J.","Religión, Espiritualidad",Dec 2013,157,192
Las Tentaciones de los Líderes,"P. Benigno Juanes, S.J","Religión, Espiritualidad",Dec 2013,225,192
El Sello del Espíritu,Fray Alejandro Rodolfo Ferreirós OFMConv.,"Religión, Espiritualidad",Dec 2013,92,140
¿Por qué soy Cristiano?,José Antonio Marina,"Religión, Espiritualidad",Dec 2013,260,76
El Libro de la Nada,Oso,"Religión, Espiritualidad",Dec 2013,1336,100
 Zeus,Antonio,Libros y Manuales: Secundaria,Dec 2013,193,10
Léxico Griego Español del Nuevo Testamento,Alfredo E Tuggy,"Lenguas, Diccionarios",Dec 2013,462,1163
Diccionario Griego-Latín- Español,Francisco Lopez Pozo,"Lenguas, Diccionarios",Dec 2013,2336,1004
Introducción Formación Humana con Talleres para Grupos Juveniles,"P. Wilson Sossa, cjm","Religión, Espiritualidad",Dec 2013,152,107
Intimidad ,Tomás K.,"Religión, Espiritualidad",Dec 2013,208,92
Oración Personal,"Benigno Juanes, S.J.","Religión, Espiritualidad",Dec 2013,594,98
La Providencia de Dios,P Ángel Peña,"Religión, Espiritualidad",Dec 2013,136,92
Como en el Cielo,Jeffrey,"Autoayuda, Referencia",Dec 2013,863,115
Agustín y la Eternidad del Mundo,Jamily Dolores González Molina,"Religión, Espiritualidad",Jan 2014,716,28
El Libro de las Sombras,Brahiams,"Autoayuda, Referencia",Jan 2014,578,150
La Clave YAM,Alberto Castillo Martínez,"Autoayuda, Referencia",Jan 2014,610,132
"Sombras Largas, Mosaicos de Vida",Massimo Parisi,"Historia, Geografía, Ciencias Políticas",Jan 2014,83,59
Las Mariposas Vuelan Libres: Un Acercamiento Innovador y Radical a la Evolución Espiritual,Stephen Davis,"Religión, Espiritualidad",Dec 2013,3457,217
Alma Cualidad de la Vida,Bailey Alice,"Religión, Espiritualidad",Dec 2013,403,173
Viajes Fuera ,Roberto,"Religión, Espiritualidad",Dec 2013,2244,165
Más Allá de la Muerte,Abel Carvajal,"Religión, Espiritualidad",Dec 2013,417,22
El Verdadero Arte ,Catalina ,"Religión, Espiritualidad",Dec 2013,3017,196
Prefirio ser Simplemente Maria,Monica Azucena Donnet,Novela Histórica,Dec 2013,584,82
La Ciencia de las Emociones. Cómo Dirigir las Emociones Positivas y Negativas,Adhyâtma-Vidyâ,"Autoayuda, Referencia",Jun 2012,2098,131
Treinta Reglas para Seducir,Anónimo,"Autoayuda, Referencia",Jun 2012,2555,17
Manual del Hombre Nuevo,Anónimo,"Autoayuda, Referencia",Jun 2012,253,N/A
Las 36 Estrategias Chinas,Anonimo,"Religión, Espiritualidad",Jun 2012,1972,N/A
El Poder de las Afirmaciones para lograr Todo lo que Desea,Fundación Vida Positiva,"Autoayuda, Referencia",May 2012,9853,55
Los Diez Principios de la Felicidad,Jose Juarez,"Autoayuda, Referencia",May 2012,1418,N/A
Reunión de la luz,José Cruz ,"Religión, Espiritualidad",May 2012,558,136
Los más Pequeños y la Espiritualidad en la Escuela,José Cruz,Libros y Manuales: Primaria,May 2012,607,88
Curadores de Almas,José Cruz ,"Religión, Espiritualidad",May 2012,1355,90
Un Buda Nació,Jose Cruz ,"Autoayuda, Referencia",May 2012,787,112
Hacia mi Mágica Presencia,Saint Germain,"Autoayuda, Referencia",Jun 2012,1850,N/A
El Ayuno Cristiano,Lenin Guerrero,"Religión, Espiritualidad",Jun 2012,1400,9
Apocalipsis Hoy II Parte,Lenin Guerrero,"Religión, Espiritualidad",Jun 2012,359,20
Apocalipsis Hoy I parte,Lenin Guerrero,"Religión, Espiritualidad",Jun 2012,1007,19
Experto en Silencios,Pablo Gonzalez Cuesta,Ficción Contemporánea,Jun 2012,1674,85
La cara Oculta de la Historia es la Tortura,Anónimo....,"Religión, Espiritualidad",Jun 2012,596,10
Sistema Hindu Yogui de la Cura por el Agua,Yogui Ramacharaka,"Autoayuda, Referencia",Jun 2012,888,N/A
Método Secreto para Atraer la Felicidad (Reiki),Anónimo,"Autoayuda, Referencia",Jun 2012,2789,N/A
Metafísica para la Vida Diaria,Saint Germain,"Autoayuda, Referencia",Jun 2012,4234,N/A
Logrando el Dominio de la Mente,Megaliving,"Autoayuda, Referencia",Jun 2012,1769,N/A
Conversaciones en la Hoguera del Conocimiento,Graciela Bárbulo,Despertar Espiritual,Jun 2012,2489,N/A
Historia de los Profetas (Islam),Saiied Naimatul,"Religión, Espiritualidad",Jun 2012,867,2
Mundos de Éter,Graciela Bárbulo,Despertar Espiritual,Jun 2012,2353,87
Las Pasiones del Alma,René Descartes,Filosofía Contemporánea,Jun 2012,1167,N/A
Los Diez Mandamientos,Thomn,Ficción Contemporánea,Jun 2012,769,N/A
El Libro del Dolor,Franco Arnaldi,Clásicos: Poesía,Jun 2012,302,61
La Iglesia Católica: Maldad Extrema Disfrazada de Amor al Prójimo,Francisco Badarán,"Religión, Espiritualidad",Jun 2012,2996,121
El observador (del Génesis),Alberto Canen,"Religión, Espiritualidad",Jun 2012,1490,N/A
El Romance Divino,Paramahansa Yogananda,"Autoayuda, Referencia",Jun 2012,1284,N/A
El Sabor del Trabajo y el Sabor de la Vida,Anónimo,"Autoayuda, Referencia",Jun 2012,608,N/A
60 Rituales de Magia,Anónimo,"Autoayuda, Referencia",Jul 2012,3600,N/A
El Templo ,YM,Ficción Contemporánea,Jul 2012,1159,N/A
Conferencias Esotéricas,Arnold Krumm-Heller,"Religión, Espiritualidad",Jul 2012,1222,N/A
Intenciones Exitosas,Teodoro Valentin,"Autoayuda, Referencia",Jul 2012,620,27
Antiguo Testamento. Guía para Estudio,Iglesia de los Santos de los Últimos Días,"Religión, Espiritualidad",Jul 2012,799,N/A
Los Secretos del Código,Datein,"Religión, Espiritualidad",Jul 2012,2708,303
Historia de Perceval o el Cuento del Grial,Chrétien de Troyes,"Historia, Geografía, Ciencias Políticas",Jul 2012,1139,N/A
"1ed, Un único Dios",Alberto Canen,Ensayos,Jul 2012,1655,398
Manual Práctico de Astrología,Georges Antarés,"Autoayuda, Referencia",Jun 2012,620,228
"1ed, El observador (del Genesis)",Alberto canen,"Ciencia, Medicina",Jun 2012,4574,N/A
Historia de la Iglesia en la Edad Media,Paya Frank,"Historia, Geografía, Ciencias Políticas",Jul 2012,1462,267
Numerología y Kabbalah,CLAUDIA ACEVES,"Autoayuda, Referencia",Jul 2012,4341,170
El Gran Inquisidor,Fedor Dostoievski,"Religión, Espiritualidad",Jul 2012,1890,9
Cristianismos Americanos,Luis Ernesto Romera,"Historia, Geografía, Ciencias Políticas",Aug 2012,1720,243
Around Religious Forums,Julio Carrancho,"Religión, Espiritualidad",Jul 2012,793,294
Curso de Milagros,Fundación de la Paz Interior,"Autoayuda, Referencia",Jul 2012,1626,295
El Arte de la paz (Arte de Aikido),Miorihei Ueshiva,Muestras Gratis,Jul 2012,1322,N/A
El Deseo ,BG,Ficción Contemporánea,Jul 2012,3726,272
Diccionario de Apellidos Sefardíes,Tomaham,"Autoayuda, Referencia",Jul 2012,2888,65
An Angry God,Julio Carrancho,"Religión, Espiritualidad",Jul 2012,745,225
Hitler,Robiuiter,"Historia, Geografía, Ciencias Políticas",Feb 2016,1418,N/A
Malleus Maleficarum,Heinrich Kramer,Derechos Humanos,Apr 2015,743,162
Maus: Una Herida que no Cierra,Rosa Vera García,"Psicología, Psiquiatría",Mar 2015,278,6
Operación Valkiria,Jesús Hernandez,Genocidio,Feb 2015,993,31
Los Códigos Secretos de Hitler,José ,Genocidio,Feb 2015,1085,N/A
Los Genocidios y la Deshumanización del Individuo.,Brayan Acuña Obando,Derechos Humanos,Feb 2015,325,44
El Islamismo Radical en España,Cte. ET D. Óscar Tarrero Alonso,"Historia, Geografía, Ciencias Políticas",Feb 2015,316,122
Indefensos Asesinos,Juliana Marianela Osorio,Genocidio,Jan 2015,699,179
Cartas Desde la Celda,Rudolph Hess,Genocidio,Jan 2015,862,118
"Matrimonio, Esterilización y Eugenesia",Carlos Maza,"Ciencia, Medicina",Nov 2014,238,120
El Club ,Mario ,Novela Histórica,Aug 2016,305,N/A
El Niño Pijama ,John B.,Genocidio,Jul 2016,1320,N/A
Textos sobre el Holocausto,Varios,Genocidio,Jul 2016,177,N/A
Los Cielos de Piedra,Ricardo Garijo,Genocidio,May 2016,589,N/A
Violencia,H. Arend,Genocidio,May 2016,260,N/A
Manhattan,Nieves B.,Genocidio,May 2016,503,N/A
Testimonio de Inocencia,Gorge Farfan,Genocidio,Apr 2016,85,61
El Antisemitismo Oculto - El Mito del Antisionismo Político  ,Brayan Acuña Obando,"Historia, Geografía, Ciencias Políticas",Apr 2016,215,38
Treblinka,Steinrancois,Genocidio,Mar 2016,637,N/A
Holocausto,Gerald G.,Genocidio,Feb 2016,1455,N/A
Amor maldito,Nery G.,"Historia, Geografía, Ciencias Políticas",Nov 2016,494,N/A
Sonaron gritos y golpes a la puerta,Pio Moa,Genocidio,Oct 2016,301,464
Masacre,Rodolfo ,Novela Histórica,Oct 2016,571,N/A
Las Cartas Privadas de Himmler,Revista,Genocidio,Sep 2016,395,N/A
Un Instante ,I K,Genocidio,Sep 2016,198,N/A
La Noche ,Rebecca ,Novela Histórica,Sep 2016,586,N/A
Búsqueda,Blanca ,Genocidio,Sep 2016,363,N/A
Heidegger,Juan P. F.,Genocidio,Aug 2016,309,N/A
La Locura de los Cirujanos Nazi,Karl V.,Genocidio,Aug 2016,842,N/A
De Alemanes a Nazis,Peter Fitzsche,"Historia, Geografía, Ciencias Políticas",Aug 2016,581,N/A
Acoplamiento ,SG,Estudios Gay,Jan 2012,65328,178
Cuentos para leer Fuera del Armario,José Félix Calvo,Estudios Gay,Apr 2012,830,99
La Chica del Gato con Ojos Amarillos,killari ai,Estudios Gay,Aug 2012,35308,22
Eternidad,Vanessa C.,Estudios Gay,Mar 2018,496,N/A
Por perderme en tus ojos,Caroline Rebolledo Ospino,Estudios Gay,Jul 2018,578,N/A
Antes que anochezca,Reinaldo Arenas,Estudios Gay,Mar 2018,306,N/A
Hombre poco convencional,"Gen, S.",Estudios Gay,Feb 2018,407,N/A
Amor peligroso,Anna Lin,Estudios Gay,Jan 2018,636,N/A
Destinos,Carolina Deviel,Estudios Gay,Jan 2018,1197,N/A
Su Otra Mitad,Joanne k,Estudios Gay,Dec 2017,594,N/A
CAMPUS CRAVINGS 09 - VOTO DE UN MOTORISTA,CAROL L.,Estudios Gay,Oct 2018,146,N/A
CAMPUS CRAVINGS 08 - AVANCES EN LA OFICINA,CAROL L,Estudios Gay,Oct 2018,139,N/A
CAMPUS CRAVINGS 07- EN LA CAMA DE BEAR,CAROL L,Estudios Gay,Oct 2018,161,N/A
CAMPUS CRAVINGS 05 - NOVATO PROHIBIDO,CAROL L,Estudios Gay,Oct 2018,190,N/A
CAMPUS CRAVINGS 04 - FINAL DE TEMPORADA,CAROL L,Estudios Gay,Oct 2018,145,N/A
CAMPUS CRAVINGS 03 - TACLEANDO AL QUATERBACK,CAROL L,Estudios Gay,Oct 2018,172,N/A
CAMPUS CRAVINGS 1 - EL ENTRENADOR,CAROL L.,Estudios Gay,Oct 2018,262,N/A
Cuando quiere el destino,K.K,Estudios Gay,Oct 2018,267,N/A
Cenizas de Sodoma,Nimphie Knox,Estudios Gay,Nov 2011,2202,334
Y por las Noches la Soledad,Nimphie Knox,Estudios Gay,Jan 2012,1570,19
Infierno ,Carol L.,Estudios Gay,Aug 2013,3089,95
La Melodia,Jo Cora,Estudios Gay,May 2013,995,12
Inolvidable,Gabriel I.,Estudios Gay,Dec 2018,525,N/A
 Quarterback,Carol L.,Estudios Gay,Oct 2011,6314,124
Amor verdadero,C. T.,Estudios Gay,Nov 2018,528,N/A
Lo que quiere el destino,K.K.,Estudios Gay,Oct 2018,292,N/A
CAMPUS CRAVINGS 02 - LINEA SUPLEMENTARIA,CAROL L,Estudios Gay,Oct 2018,237,N/A
CAMPUS CRAVINGS 06 - CERAMICA ROTA,CAROL L,Estudios Gay,Oct 2018,173,N/A
CAMPUS CRAVINGS 11 - EL REGRESO DE THERON,CAROL L,Estudios Gay,Oct 2018,190,N/A
CAMPUS CRAVINGS 10 - EL BESO DE HERSHIE,CAROL L.,Estudios Gay,Oct 2018,147,N/A
Amarrar ,Carol,Estudios Gay,Jun 2016,723,N/A
Semana Santa en Sevilla,David H.,Estudios Gay,Apr 2019,193,N/A
El beso,Manuel P.,Estudios Gay,Apr 2019,512,N/A
Amarrando,Carol L.,Estudios Gay,Mar 2019,271,N/A
A través del sexo,N. G.,Estudios Gay,Mar 2019,365,N/A
Entre el Cielo y el Infierno,Nimphie Knox,Estudios Gay,Dec 2011,1747,265
Rivales,Caroline Rebolledo Ospino,Estudios Gay,Mar 2019,632,N/A
Hijos gay,R. C.,Estudios Gay,Mar 2019,145,N/A
A pelo,C.L.,Estudios Gay,Mar 2019,430,N/A
Más que un libro,Slon P.,Estudios Gay,Mar 2019,191,N/A
Introducción al Psicoanálisis,Sigmund Freud,"Feminismo, Sexualidad",Oct 2011,8578,246
Estudios Sobre la Histeria,Sigmund Freud,"Feminismo, Sexualidad",Oct 2011,3537,N/A
El malestar en la Cultura,Sigmund Freud,"Feminismo, Sexualidad",Oct 2011,2823,N/A
Psicopatología de la Vida Cotidiana,Sigmund Freud,"Feminismo, Sexualidad",Oct 2011,4553,N/A
Lázaro--Casi Novela,Jacinto Octavio Picón,"Feminismo, Sexualidad",Aug 2011,1234,112
Los Traileros y la Vida Loca,Jácobo Schifter Sikora,"Feminismo, Sexualidad",Jun 2011,3374,N/A
Cartas de Mi Molino,Alphonse Daudet,"Feminismo, Sexualidad",Jun 2011,2612,N/A
El Libro de la Formación,Aristide van Aartsengel,Despertar Espiritual,Feb 2018,189,5688
Relatos de nostalgias y ficciones,Francisco López Roch,Clásicos: Novelas y Cuentos,Feb 2018,243,93
Mis ideas filosóficas con gráficos ,Antonio Pinto Renedo,Despertar Espiritual,Jan 2018,192,87
Los ojos del silencio y otras historias,Aldo R. Rodríguez,Clásicos: Novelas y Cuentos,Jan 2018,240,161
desde el cuarto de un hospital,Carlos Gonzalez Pedraza Aviles,Despertar Espiritual,Nov 2017,138,30
FE Sabiduria 2,Ernesto Navarrete (El Escribiente),Despertar Espiritual,Nov 2017,152,303
Tu Otra Presencia,Rusvelt Nivia Castellanos,Ficción Contemporánea,Nov 2017,64,N/A
Mujeres Peligrosas,Pesler O. ,"Feminismo, Sexualidad",Oct 2017,459,N/A
El Ultimo Testamento,La Humanidad,Despertar Espiritual,Oct 2017,194,53
Manual del Espiritista,Bóveda Espiritual,Despertar Espiritual,Oct 2017,256,N/A
Curación,D.C.,Despertar Espiritual,Apr 2018,1158,N/A
Libro para mi padre,Leonardo Strejilevich,Despertar Espiritual,Apr 2018,336,N/A
El enviado,J.J.B.,Ciencia Ficción,Apr 2018,1791,N/A
Mentiras de la historia ,E.V.D,Ciencias Sociales,Apr 2018,507,N/A
El camino perdido,J.R.R,Ciencia Ficción,Mar 2018,483,N/A
Testigo de la gracia ,José Virgilio León Rodriguez  ,"Religión, Espiritualidad",Mar 2018,52,26
Mi Super Diario,Carlos Roberto Arita Coello,Ensayos,Mar 2018,52,N/A
Acordes de palabras,Noelia Prieto García,Despertar Espiritual,Mar 2018,38,9
Libro del Namâz  ,Huseyin Hilmi Isik,Despertar Espiritual,Feb 2018,51,224
Travesías (Enrique Crusellas),Entreescritores,No Ficción,Feb 2018,101,16
Lillith,Ana Heredia,"Autoayuda, Referencia",Aug 2018,263,N/A
Este es Mi Pueblo,Albert Einstein,Derechos Humanos,Jul 2018,1075,N/A
"El límite, el último gol y el imperialista ",Norberto Molina Guerrero,Ficción Contemporánea,Jul 2018,79,70
Ensayos en Bicicleta,Ramón E. Azócar A.,Despertar Espiritual,Jun 2018,199,140
El cuaderno,Paul A.,Despertar Espiritual,Jun 2018,315,N/A
El circo de la momia,Pedro Bosch,Aventura,Jun 2018,199,130
Frente al Temor,Nicanor Gaona Sánchez,"Autoayuda, Referencia",May 2018,447,19
Jescribe - Comienzo #1,Jescribe,Despertar Espiritual,May 2018,51,56
Quemar y Gozar ,PASCAL,Despertar Espiritual,Apr 2018,190,5
Dinamita tu mente,Juan de Jesús Reyes Medina,"Autoayuda, Referencia",Apr 2018,468,62
"Novisimo Manual de Confiteria, Pasteleria, Reposteria y Cocina por 1891",Vitoria C. Egaña,Cocina,Oct 2011,2457,114
"Novisimo Diccionario Manual del Arte de Cocina, Anonimo 1854",Anónimo,Cocina,Oct 2011,827,115
Cocina Apócrifa,Miguel Xavier Monar,Cocina,Dec 2011,4215,86
101 Arroces del Mundo,Thermomix,Cocina,Dec 2011,7672,230
El Gran Libro de las Manzanas,VelocidadCuchara.com,Cocina,Dec 2011,2104,184
El gran libro de las Ensaladas Dietéticas,Alberto Cordoba Cayeros,Cocina,Dec 2011,1522,N/A
Dieta y Salud,Anónimo,"Autoayuda, Referencia",Dec 2011,2425,13
Ensaladas de Verano,Rosa Ardá,Cocina,Nov 2011,2108,21
Recetas de cocina 2,Anónimo,Cocina,Nov 2011,1577,9
Recetas de cocina 1,Anónimo,Cocina,Nov 2011,3405,2
Recetas de Galletas y Pastas Caseras,Le Cordon Blue,Cocina,Oct 2011,3463,47
110 Recetas de Cocina,Antología de recetas,Cocina,Oct 2011,12953,527
Comida Tailandesa,Wiln,Cocina,Jan 2012,1354,34
Cocina Judía para las Festividades Religiosas,Serafad Aragón,Cocina,Jan 2012,1641,N/A
Recetas de Cocina Judía,Distintos en la Igualdad,Cocina,Jan 2012,1366,N/A
Recetas de la Cocina Mexicana,Nicte Paz,Cocina,Jan 2012,3068,54
Cocina Mexicana,María del Carmen García-Travesi Villareal,Cocina,Jan 2012,4489,8
Recetas de Pasteles Nestlé,Nestlé,Cocina,Jan 2012,2273,N/A
Sabrosas Recetas de Pollo,An,Cocina,Jan 2012,2185,34
Tartas y Pasteles de Queso,H. Kliczkowski,Cocina,Jan 2012,1656,34
La Gastronomía Medieval,Cesar Ojeda,Cocina,Dec 2011,2160,36
Pizzas y Gratinados,An,Cocina,Dec 2011,1436,31
La cocina Anti Cáncer,Dr. Gilberto Chéchile. Instituto Médico Tecnológic,Cocina,Jan 2012,2281,N/A
Ricas Recetas para Diabéticos,National Institute of Health,Cocina,Jan 2012,3250,33
Cocina Ecléctica,Juana Manuela Gorriti Zuviria,Cocina,Jan 2012,1590,160
101 Razones para Estar Orgulloso de Perú,Producción Editorial,"Viajes, Guías",Jan 2012,1678,133
Cocina Argentina,Varios,Cocina,Jan 2012,1366,N/A
Comida Criolla Costarricense,Escuela de Nutrición Universidad de Costa Rica,Cocina,Jan 2012,1541,49
Cocina Asiática Vegetariana,An,Cocina,Jan 2012,2071,32
Cocina Irlandesa,Wils,Cocina,Jan 2012,1021,34
Tabla de Calorias en Alimentos Comunes,Varios,Cocina,Jan 2012,1801,8
Cocina Rusa,Varios,Cocina,Jan 2012,1287,195
Descubriendo la Cocina Vegetariana. Quesos y Tortillas Veganas Sin Ingredientes de Origen Animal 100%,Foro Vegetariano,Cocina,Jan 2012,2232,46
Recetas de Granos Integrales,Whole Grain Council,Cocina,Jan 2012,718,6
"Helados, Postres y Cocina con Frutos Secos",Joaquim Mª Barriach Sugrañes,Cocina,Jan 2012,2674,16
¿Sufres acoso laboral? Identifícalo,Gabriela Acedo Emmerich,Violencia Género,Nov 2011,1332,29
Hostigamiento sexual: el caso de la Universidad Nacional de Costa Rica,Carmen E. Ulate Rodríguez,Violencia Género,Oct 2011,513,174
Historia de la Trata de Personas en Argentina como Persistencia de la Esclavitud,Dr. Raúl A. Schnabel Dirección General de Registro,Estudios Latinoamericanos,Jan 2012,655,N/A
Ayudando a Niños y Adolescentes a Superar Traumas. Guía para la Comunidad,Instituto Nacional de la Salud (Estados Unidos),Libros y Manuales: Primaria,Jan 2012,863,20
Qué Hacer si su Hijo(a) ha Sufrido un Trauma o Agresión?,Instituto Nacional de la Salud (Estados Unidos),Libros y Manuales: Primaria,Jan 2012,306,20
"Migración, Prostitución y Trata de Mujeres Dominicanas en la Argentina",Organización Mundial de las Migraciones,Derechos Humanos,Jan 2012,740,110
Menguele,Yad Vashem,"Ciencia, Medicina",Jan 2012,672,20
Medicina Nazi,Dr. Moshe Sherist - Centro Médico “Asaf Harofe”,"Ciencia, Medicina",Jan 2012,2087,128
El Incesto (padre-hija),Gioconda Batres,Violencia Género,Jan 2012,3023,30
Malleus Maleficarum,Heinrich Kramer - Jacobus  Sprenger,Violencia Género,Jan 2012,3265,162
Los Secretos de la Inquisición,Varios,Derechos Humanos,Jan 2012,3152,151
Las cincuenta leyes de Gómez,Juan Pelaez Gómez,"Autoayuda, Referencia",Nov 2011,738,71
La silla de la Verdad: Un libro de Apoyo para Niños y Niñas Testigos,Gioconda Batres Méndez.,Violencia Género,Apr 2012,795,26
Sangre en la horca de Salem (artículo),"Enrique Fortes Enríquez Colegio EL Pinar, Alhaurín",Violencia Género,Mar 2012,324,5
Las Brujas ,AM,Violencia Género,Mar 2012,10325,N/A
